year,month,supplier,item_code,item_description,item_type,retail_sales,retail_transfers,warehouse_sales,total_sales,transfer_ratio,demand,date
2020,1,LEGENDS LTD,11056,AUSTIN PINEAPPLE CIDER - 12.OZ 4/6 CAN,BEER,0.0,0.0,19.0,19.0,0.0,19.0,2020-01-01
2020,1,LEGENDS LTD,11057,AUSTIN TEXAS HONEY CIDER - 12.OZ 4/6 CAN,BEER,0.0,0.0,9.0,9.0,0.0,9.0,2020-01-01
2020,1,LEGENDS LTD,11062,LONG TRAIL GREEN BLAZE - 12.OZ 4/6 CAN,BEER,0.0,0.0,4.0,4.0,0.0,4.0,2020-01-01
2020,1,RELIABLE CHURCHILL LLLP,11070,SEMPE ARMAGNAC VSOP - 750ML,LIQUOR,0.57,1.0,0.0,0.57,1.7543859649122808,1.5699999999999998,2020-01-01
2020,1,BACCHUS IMPORTERS LTD,11084,SHINSHU MARS IWAI JAPANESE WHISKY - 750ML,LIQUOR,6.43,7.0,3.0,9.43,0.7423117709437964,16.43,2020-01-01
2020,1,BACCHUS IMPORTERS LTD,11085,SHINSHU MARS IWAI TRAD JAPANESE WHISKY - 750ML,LIQUOR,2.4,3.0,0.0,2.4,1.25,5.4,2020-01-01
2020,1,RELIABLE CHURCHILL LLLP,11086,WHISTLEPIG 15YR STRAIGHT RYE WHISKEY - 750ML,LIQUOR,2.64,2.0,0.0,2.64,0.7575757575757576,4.640000000000001,2020-01-01
2020,1,HEAVEN HILL DISTILLERIES INC,11088,EVAN WILLIAMS BLACK SOUR MASH 7YR - 750ML,LIQUOR,109.97,104.0,13.0,122.97,0.8457347320484672,226.97,2020-01-01
2020,1,DIAGEO NORTH AMERICA INC,11118,BULLEIT BOURBON - 750ML,LIQUOR,82.48,70.0,43.0,125.48,0.5578578259483583,195.48000000000002,2020-01-01
2020,1,JACKSON FAMILY ENTERPRISES INC,11142,K JACKSON GRAND RES MER - 750ML,WINE,11.06,0.0,0.0,11.06,0.0,11.06,2020-01-01
2020,1,SAZERAC CO,11169,ANCIENT AGE BOURBON - 750ML,LIQUOR,2.56,0.0,0.0,2.56,0.0,2.56,2020-01-01
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",111708,DR PAULY BERG NOBLE HOUSE RIES - 750ML,WINE,0.42,0.0,3.0,3.42,0.0,3.42,2020-01-01
2020,1,ELITE WINES IMPORTS,111740,LUSTAU OE INDIA SOLERA SHERRY - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11175,PICAROON OVERPROOF WHITE RUM - 1L,LIQUOR,0.08,0.0,0.0,0.08,0.0,0.08,2020-01-01
2020,1,Default,112,CORKSCREW,REF,16.1,25.0,0.0,16.1,1.5527950310559004,41.1,2020-01-01
2020,1,JIM BEAM BRANDS CO,11207,MAKER'S MARK 90P - 1L,LIQUOR,45.82,34.0,41.0,86.82,0.39161483529140756,120.82,2020-01-01
2020,1,CONSTELLATION BRANDS,11215,BLACK BOX SHIRAZ 6/CS - 3L,WINE,27.29,22.0,5.0,32.29,0.6813254877671105,54.29,2020-01-01
2020,1,MICHAEL R DOWNEY SELECTIONS INC,112283,DI LENARDO P/GRIG - 750ML,WINE,0.0,0.0,7.0,7.0,0.0,7.0,2020-01-01
2020,1,CAMPARI AMERICA LLC,11231,WILD TURKEY 101P - 1.75L,LIQUOR,26.86,34.0,0.0,26.86,1.2658227848101267,60.86,2020-01-01
2020,1,PERNOD RICARD USA LLC,11266,MALIBU RUM - 1L,LIQUOR,24.66,33.0,18.0,42.66,0.7735583684950774,75.66,2020-01-01
2020,1,ROYAL WINE CORP,112720,RASHI LIGHT PINK CONCORD - 750ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-01-01
2020,1,ROYAL WINE CORP,112739,RASHI LIGHT RED CONCORD - 750ML,WINE,3.08,1.0,18.0,21.08,0.04743833017077799,22.08,2020-01-01
2020,1,CONSTELLATION BRANDS,11274,BLACKSTONE CALIF MER - 1.5L,WINE,0.17,0.0,0.0,0.17,0.0,0.17,2020-01-01
2020,1,ROYAL WINE CORP,112771,RASHI LIGHT WHITE CONCORD - 750ML,WINE,0.0,0.0,13.0,13.0,0.0,13.0,2020-01-01
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",112917,TIAMO PINOT GRIGIO - 750ML,WINE,0.56,0.0,16.0,16.56,0.0,16.56,2020-01-01
2020,1,0,113,BARTENDERS BLACK  BOOK,STR_SUPPLIES,0.4,0.0,0.0,0.4,0.0,0.4,2020-01-01
2020,1,RELIABLE CHURCHILL LLLP,11307,AFROHEAD BRILAND 07 AGED RUM - 750ML,LIQUOR,0.17,1.0,0.0,0.17,5.88235294117647,1.17,2020-01-01
2020,1,OPICI FAMILY DISTRIBUTING OF MD,11310,TEMPUS FUGIT SPIRITS GRAN CLASS BITTERS - 750ML,LIQUOR,0.67,0.0,0.0,0.67,0.0,0.67,2020-01-01
2020,1,RELIABLE CHURCHILL LLLP,11316,FEW RYE WHISKEY - 750ML,LIQUOR,1.02,0.0,0.0,1.02,0.0,1.02,2020-01-01
2020,1,RELIABLE CHURCHILL LLLP,11317,FEW BREAKFAST GIN - 750ML,LIQUOR,1.53,1.0,0.0,1.53,0.6535947712418301,2.5300000000000002,2020-01-01
2020,1,NEW PARROTT & CO,11320,WENTE CHARLES WETMORE RES CAB - 750ML,WINE,1.97,12.0,2.0,3.9699999999999998,3.022670025188917,15.969999999999999,2020-01-01
2020,1,CRAFT WINE & SPIRITS OF MARYLAND LLC,11339,JOSEPH CARTRON TRIPLE SEC - 750ML,LIQUOR,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,OPICI FAMILY DISTRIBUTING OF MD,11341,LIQUEUR DE VIOLETTES - 750ML,LIQUOR,0.51,0.0,0.0,0.51,0.0,0.51,2020-01-01
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",113441,SPY VALLEY MARLBOROUGH S/BLC - 750ML,WINE,1.69,4.0,16.0,17.69,0.22611644997173544,21.69,2020-01-01
2020,1,JIM BEAM BRANDS CO,11350,CRUZAN AGED RUM 151 PROOF - 1L,LIQUOR,0.72,0.0,0.0,0.72,0.0,0.72,2020-01-01
2020,1,LEGENDS LTD,11354,STILLWATER EXTRA DRY - 16.OZ 6/4 CAN,BEER,0.0,0.0,8.0,8.0,0.0,8.0,2020-01-01
2020,1,LEGENDS LTD,11358,OMMEGANG WITTE - 12.OZ 4/6NR,BEER,0.0,0.0,4.0,4.0,0.0,4.0,2020-01-01
2020,1,LEGENDS LTD,11359,OMMEGANG RARE VOS - 12.OZ 4/6 NR,BEER,0.0,0.0,5.0,5.0,0.0,5.0,2020-01-01
2020,1,LEGENDS LTD,11360,LAGUNITAS 12TH OF NEVER - 12.OZ 2/12 CAN,BEER,0.0,0.0,4.0,4.0,0.0,4.0,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,11373,THE POGUES IRISH WHISKEY - 750ML,LIQUOR,0.17,3.0,0.0,0.17,17.64705882352941,3.17,2020-01-01
2020,1,MHW LTD,11374,ETRUSCO AMARO - 750ML,LIQUOR,0.17,0.0,0.0,0.17,0.0,0.17,2020-01-01
2020,1,DUGGANS DISTILLERS PROD,11375,LA FOGATA TEQUILA - PLATINUM - 750ML,LIQUOR,0.34,0.0,0.0,0.34,0.0,0.34,2020-01-01
2020,1,DUGGANS DISTILLERS PROD,11376,BOBBY'S GIN - 750ML,LIQUOR,0.68,1.0,0.0,0.68,1.4705882352941175,1.6800000000000002,2020-01-01
2020,1,WILLIAM GRANT AND SONS INC,11380,FLOR DE CANA RUM - CENTENARIO - 750ML,LIQUOR,4.4,6.0,0.0,4.4,1.3636363636363635,10.4,2020-01-01
2020,1,CAMPARI AMERICA LLC,11383,SKYY INFUSIONS TROPICAL MANGO - 750ML,LIQUOR,0.4,0.0,0.0,0.4,0.0,0.4,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11391,JUNIPERO GIN - 750ML,LIQUOR,0.51,0.0,0.0,0.51,0.0,0.51,2020-01-01
2020,1,JIM BEAM BRANDS CO,11395,CRUZAN RUM 151 PROOF - 750ML,LIQUOR,2.11,0.0,0.0,2.11,0.0,2.11,2020-01-01
2020,1,Default,114,WINE PAPER GIFT TOTE SINGLE BOTTLE,STR_SUPPLIES,47.72,64.0,0.0,47.72,1.341156747694887,111.72,2020-01-01
2020,1,CELICAR LLC DBA TWIN VALLEY DISTILLERS,11402,BLACK JOE COFFEE - 750ML,LIQUOR,0.0,1.0,0.0,0.0,inf,1.0,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,11418,WEST CORK IRISH WHISKEY 10 YEAR - 750ML,LIQUOR,0.68,0.0,0.0,0.68,0.0,0.68,2020-01-01
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",114243,BELLEFON CUV DES MOINES BRUT - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,114324,CHALK HILL EB CHARD - 750ML,WINE,0.25,0.0,0.0,0.25,0.0,0.25,2020-01-01
2020,1,CONSTELLATION BRANDS,11436,SVEDKA VODKA - CITRON - 750ML,LIQUOR,1.52,1.0,0.0,1.52,0.6578947368421053,2.52,2020-01-01
2020,1,CONSTELLATION BRANDS,11446,NOBILO REGIONAL COLLECTION CHARD - 750ML,WINE,5.06,0.0,0.0,5.06,0.0,5.06,2020-01-01
2020,1,HEAVEN HILL DISTILLERIES INC,11448,DEEP EDDY RUBY RED GRAPEFRUIT VODKA - 375ML,LIQUOR,0.49,0.0,0.0,0.49,0.0,0.49,2020-01-01
2020,1,CRAFT WINE & SPIRITS OF MARYLAND LLC,11452,JACKSON MORGAN PEPPERMINT MOCHA - 750ML,LIQUOR,0.34,1.0,0.0,0.34,2.941176470588235,1.34,2020-01-01
2020,1,CRAFT WINE & SPIRITS OF MARYLAND LLC,11453,JACKSON MORGAN SALTED CARAMEL - 750ML,LIQUOR,0.68,3.0,0.0,0.68,4.411764705882352,3.68,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11454,BALTIMORE 1904 GINGER APPLE LIQ - 750ML,LIQUOR,0.5,0.0,0.0,0.5,0.0,0.5,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11455,BALTIMORE SHOT TOWER GIN - 750ML,LIQUOR,0.08,0.0,0.0,0.08,0.0,0.08,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11456,BALTIMORE SHOT TOWER GIN BARRELED - 750ML,LIQUOR,0.32,0.0,0.0,0.32,0.0,0.32,2020-01-01
2020,1,INTERBALT PRODUCTS CORP,11457,RED EYE LOUIE'S VODQUILA - 750ML,LIQUOR,0.84,1.0,0.0,0.84,1.1904761904761905,1.8399999999999999,2020-01-01
2020,1,ARTISANS & VINES LLC,11458,LOST INHIBITIONS US RED PRUDE - 750ML,WINE,3.41,0.0,0.0,3.41,0.0,3.41,2020-01-01
2020,1,JIM BEAM BRANDS CO,11462,JIM BEAM DOUBLE OAK BOURBON - 750ML,LIQUOR,6.59,6.75,0.0,6.59,1.024279210925645,13.34,2020-01-01
2020,1,JIM BEAM BRANDS CO,11463,EFFEN VODKA - BLOOD ORANGE - 750ML,LIQUOR,2.37,3.0,2.0,4.37,0.6864988558352403,7.37,2020-01-01
2020,1,LEGENDS LTD,11477,REISSDORF KOELSCH - 16.9 OZ 6/4 CAN,BEER,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,PERNOD RICARD USA LLC,11482,MONKEY 47 - 375ML,LIQUOR,1.35,4.0,0.0,1.35,2.962962962962963,5.35,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,114936,VILLA JOLANDA PROSECCO - 750ML,WINE,0.49,2.0,8.0,8.49,0.23557126030624262,10.49,2020-01-01
2020,1,LEGENDS LTD,11496,PEAK ORGANIC FRESH CUT PILS 4/6 CANS,BEER,0.0,0.0,6.0,6.0,0.0,6.0,2020-01-01
2020,1,0,115,PLASTIC SHOT GLASS PACK,STR_SUPPLIES,5.71,6.0,0.0,5.71,1.0507880910683012,11.71,2020-01-01
2020,1,JIM BEAM BRANDS CO,11509,DEKUYPER SIGN CR DE MENTHE WT - 1L,LIQUOR,0.8,3.0,0.0,0.8,3.75,3.8,2020-01-01
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",115185,INDABA WESTERN CAPE MER - 750ML,WINE,1.67,1.0,2.0,3.67,0.2724795640326976,4.67,2020-01-01
2020,1,CAMPARI AMERICA LLC,11525,WILD TURKEY 81 - 1.75L,LIQUOR,25.15,26.0,0.0,25.15,1.0337972166998013,51.15,2020-01-01
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",115290,INDABA S/BLC WESTERN CAPE - 750ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-01-01
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,115320,DROUHIN MACON VIL BLC - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,BUCK DISTRIBUTING COMPANY INC,11536,STONE ARROGANT BASTARD 4/6 16.OZ CAN,BEER,4.5,4.0,30.75,35.25,0.11347517730496454,39.25,2020-01-01
2020,1,LEGENDS LTD,11545,BRECKENRIDGE MANGO MOSAIC - 12OZ,BEER,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,LEGENDS LTD,11546,FOUNDERS BREAKFAST STOUT - 12OZ,BEER,1.36,4.0,15.0,16.36,0.24449877750611249,20.36,2020-01-01
2020,1,LEGENDS LTD,11548,BRECKENRIDGE VAN PORTER - 16OZ CAN,BEER,0.0,0.0,13.0,13.0,0.0,13.0,2020-01-01
2020,1,SAZERAC CO,11565,1792 SWEET WHEAT - 750ML,LIQUOR,5.07,5.0,0.0,5.07,0.9861932938856015,10.07,2020-01-01
2020,1,BUCK DISTRIBUTING COMPANY INC,11566,STONE IPA 2/12 CAN - 12OZ,BEER,0.0,0.0,28.0,28.0,0.0,28.0,2020-01-01
2020,1,HEAVEN HILL DISTILLERIES INC,11584,EVAN WILLIAMS GREEN BOURBON - 1.75L,LIQUOR,30.43,29.0,0.0,30.43,0.9530069010844562,59.43,2020-01-01
2020,1,HEAVEN HILL DISTILLERIES INC,11592,EVAN WILLIAMS GREEN BOURBON - 750ML,LIQUOR,12.0,5.0,2.0,14.0,0.35714285714285715,19.0,2020-01-01
2020,1,WASHBURN WINE CO,11593,BAVIK SUPER PILS - 11.2 6/4 CAN,BEER,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,116068,PRODUTTORI DEL BARB NEBB - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,MONSIEUR TOUTON SELECTION,116114,LOUIS LATOUR CHARD ARDECHE - 750ML,WINE,1.23,0.0,1.0,2.23,0.0,2.23,2020-01-01
2020,1,BRONCO WINE COMPANY,11619,LA CATRINA CAB - 750ML,WINE,2.27,1.0,0.0,2.27,0.44052863436123346,3.27,2020-01-01
2020,1,TI BEVERAGE GROUP LTD,11622,VAMPIRE MERLOT - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,LEGENDS LTD,11655,BURLEY OAK HOMEGROWN - 4/6 12.OZ CAN,BEER,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,DOPS INC,11673,BEERSALIS SOUR BLEND - 11.2 6/4 NR,BEER,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,0,117,WHISKEY TASTING JOURNAL,STR_SUPPLIES,0.08,0.0,0.0,0.08,0.0,0.08,2020-01-01
2020,1,SAZERAC CO,11703,KENTUCKY GENTLEMAN - 1.75L,LIQUOR,134.61,143.0,2.0,136.61,1.0467754922772856,279.61,2020-01-01
2020,1,BROWN-FORMAN BEVERAGES WORLDWIDE,11711,EARLY TIMES KENTUCKY WHISKEY - 1.75L,LIQUOR,41.65,52.0,2.0,43.65,1.1912943871706758,95.65,2020-01-01
2020,1,JIM BEAM BRANDS CO,11720,JIM BEAM BLACK - 1.75L,LIQUOR,27.08,23.16,0.0,27.08,0.8552437223042837,50.239999999999995,2020-01-01
2020,1,JIM BEAM BRANDS CO,11738,JIM BEAM BLACK - 750ML,LIQUOR,17.84,12.0,0.0,17.84,0.672645739910314,29.84,2020-01-01
2020,1,JIM BEAM BRANDS CO,11746,MAKER'S MARK 90P - 750ML,LIQUOR,74.11,104.59,6.0,80.11,1.3055798277368618,184.7,2020-01-01
2020,1,JIM BEAM BRANDS CO,11762,JIM BEAM WHITE - 1.75L,LIQUOR,126.97,120.83,3.0,129.97,0.9296760790951758,250.8,2020-01-01
2020,1,JIM BEAM BRANDS CO,11770,JIM BEAM WHITE - 750ML,LIQUOR,131.13,147.0,5.0,136.13,1.0798501432454273,283.13,2020-01-01
2020,1,JIM BEAM BRANDS CO,11797,JIM BEAM WHITE - 200ML,LIQUOR,14.0,12.08,0.0,14.0,0.8628571428571429,26.08,2020-01-01
2020,1,0,118,PLASTIC WINE GLASS PACK,STR_SUPPLIES,7.4,10.0,0.0,7.4,1.3513513513513513,17.4,2020-01-01
2020,1,DOPS INC,11805,SILVER PEAK CABERNET - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,DELMAR BREWING COMPANY LLC,11811,EVOLUTION NITRO RISE UP STOUT - 1/2K,KEGS,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,BACCHUS IMPORTERS LTD,118176,ALTOS DE LAS HORMIGAS MAL - 750ML,WINE,0.74,2.0,4.0,4.74,0.42194092827004215,6.74,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11819,AMARULA FRUIT CREAM LIQUEUR - 750ML,LIQUOR,15.3,22.0,0.0,15.3,1.4379084967320261,37.3,2020-01-01
2020,1,JIM BEAM BRANDS CO,11835,JIM BEAM WHITE - 50ML,LIQUOR,44.28,35.0,0.0,44.28,0.7904245709123757,79.28,2020-01-01
2020,1,SAZERAC CO,11837,CANE RUM WHITE RUM - 750ML,LIQUOR,2.74,0.0,0.0,2.74,0.0,2.74,2020-01-01
2020,1,SAZERAC CO,11838,RICH & RARE CANADIAN WHISKEY - 1.75L,LIQUOR,6.42,0.0,0.0,6.42,0.0,6.42,2020-01-01
2020,1,UNITED STATES DISTILLED PRODUCTS,11840,RISATA RED MOSCATO - 750ML,WINE,7.27,10.0,11.0,18.27,0.5473453749315819,28.27,2020-01-01
2020,1,SAZERAC CO,11843,KENTUCKY GENTLEMAN - 750ML,LIQUOR,30.63,32.0,2.0,32.629999999999995,0.9806926141587498,64.63,2020-01-01
2020,1,CONSTELLATION BRANDS,11844,SVEDKA VODKA STRAWBERRY LEMONADE - 1.75L,LIQUOR,19.34,25.0,0.0,19.34,1.2926577042399172,44.34,2020-01-01
2020,1,HEAVEN HILL DISTILLERIES INC,11851,HEAVEN HILL BOURBON 4YR - 1.75L,LIQUOR,46.39,37.0,0.0,46.39,0.7975856865703815,83.39,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,118540,NEDERBURG P/AGE - 750ML,WINE,2.78,2.0,5.0,7.779999999999999,0.25706940874035994,9.78,2020-01-01
2020,1,HEAVEN HILL DISTILLERIES INC,11860,ELIJAH CRAIG BOURBON  - 750ML,LIQUOR,43.85,39.0,3.0,46.85,0.8324439701173959,85.85,2020-01-01
2020,1,DELMAR BREWING COMPANY LLC,11873,EVOLUTION DELMARVA PURE PILS - 12.OZ 4/6NR,BEER,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-01
2020,1,DELMAR BREWING COMPANY LLC,11874,EVOLUTION MULTIPACK IPA SAMPLER - 12.OZ 2/12,BEER,0.0,0.0,6.0,6.0,0.0,6.0,2020-01-01
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",118834,DR HEYDEN OPP RIES KAB - 750ML,WINE,0.41,1.0,0.0,0.41,2.4390243902439024,1.41,2020-01-01
2020,1,JIM BEAM BRANDS CO,11886,JIM BEAM WHITE - 375ML,LIQUOR,42.84,44.0,1.0,43.84,1.0036496350364963,87.84,2020-01-01
2020,1,LEGENDS LTD,11888,UNIBROUE A TOUT LE MONDE - 6/4 12.OZ NR,BEER,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,HEAVEN HILL DISTILLERIES INC,11894,HEAVEN HILL BOURBON 4YR - 1L,LIQUOR,22.81,25.0,19.0,41.81,0.5979430758191819,66.81,2020-01-01
2020,1,0,119,BRUMATE WINE TUMBLER,STR_SUPPLIES,9.0,32.0,0.0,9.0,3.5555555555555554,41.0,2020-01-01
2020,1,LEGENDS LTD,11911,FOUNDERS BACKWOODS BASTARD - 6/4 NR 12.OZ,BEER,0.0,0.0,5.0,5.0,0.0,5.0,2020-01-01
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,119121,GRUET BRUT (NEW MEX) - 375ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,RIGHT FORWARD LLC,11918,RIGHT PROPER RAISED BY WOLVES - 1/2K,KEGS,0.0,0.0,5.0,5.0,0.0,5.0,2020-01-01
2020,1,A I G WINE & SPIRITS,119229,TROCADERO SPARK(BRUT) - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,GRAPES OF SPAIN INC,119241,VINA OTANO ROSADO 15 - 750ML,WINE,0.08,0.0,3.0,3.08,0.0,3.08,2020-01-01
2020,1,CAMPARI AMERICA LLC,11940,WRAY & NEPHEW OVERPROOF - 750ML,LIQUOR,21.04,21.0,2.0,23.04,0.9114583333333334,44.04,2020-01-01
2020,1,DOPS INC,11946,UINTA RISE & PINE DARK ALE CAN - 12.OZ 4/6,BEER,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,DIONYSOS IMPORTS INC,119539,AVEROFF KATOGI RED - 750ML,WINE,0.0,0.0,6.0,6.0,0.0,6.0,2020-01-01
2020,1,BROWN-FORMAN BEVERAGES WORLDWIDE,11959,EARLY TIMES KENTUCKY WHISKEY - 1L,LIQUOR,0.75,0.0,0.0,0.75,0.0,0.75,2020-01-01
2020,1,KYSELA PERE ET FILS LTD,119628,FATTORIA GALIGA CODIROSSO CHN - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,DEUTSCH FAMILY WINE & SPIRITS,119776,GIRARD CHARD RUSSIAN RIVER - 750ML,WINE,0.33,0.0,0.0,0.33,0.0,0.33,2020-01-01
2020,1,DIONYSOS IMPORTS INC,11986,SCHILD ESTATE SHZ BAROSSA VLY - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,DELMAR BREWING COMPANY LLC,11987,EVOLUTION SOUTHERN PECAN PIE - 1/6K,KEGS,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,0,120,WHISKEY BARREL,STR_SUPPLIES,4.0,0.0,0.0,4.0,0.0,4.0,2020-01-01
2020,1,BRONCO WINE COMPANY,120073,BV CENTURY CHARD - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,BROWN-FORMAN BEVERAGES WORLDWIDE,12017,OLD FORESTER BOURBON  86 PROOF - 750ML,LIQUOR,23.4,18.0,2.0,25.4,0.7086614173228347,43.4,2020-01-01
2020,1,A I G WINE & SPIRITS,120200,DOM DES FONTANELLE S/BLC - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",120413,OKUNOMATSU TOKUBETSU JUNMAI - 720ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-01-01
2020,1,BRONCO WINE COMPANY,120618,BV CENTURY CELLARS CAB - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,DELMAR BREWING COMPANY LLC,12064,EVOLUTION RUSSIAN IMPERIAL STOUT - 750ML,BEER,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,JIM BEAM BRANDS CO,12068,OLD GRAND DAD BOURBON - 750ML,LIQUOR,17.85,19.0,0.0,17.85,1.0644257703081232,36.85,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,120758,ROCCA DELLE MACIE CHIANTI CL - 750ML,WINE,0.08,0.0,0.0,0.08,0.0,0.08,2020-01-01
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,120782,GOLAN HEIGHTS YARDEN GALILEE CAB - 750ML,WINE,0.08,0.0,0.0,0.08,0.0,0.08,2020-01-01
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,120804,GOLAN HEIGHTS YARDEN GALILEE MER - 750ML,WINE,0.08,0.0,0.0,0.08,0.0,0.08,2020-01-01
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,120820,GOLAN HEIGHTS YARDEN GALILEE S/BLC - 750ML,WINE,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,ATLAS BREW WORKS LLC,12101,ATLAS PONZI 1/6 KEG,KEGS,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,MARK ANTHONY BRANDS INC,12103,WHITE CLAW HARD BL CHERRY SELTZER 4/6 CANS,BEER,40.75,41.0,268.0,308.75,0.13279352226720648,349.75,2020-01-01
2020,1,MARK ANTHONY BRANDS INC,12104,WHITE CLAW HARD RUBY GF SELTZER 4/6 CANS,BEER,0.0,0.0,40.0,40.0,0.0,40.0,2020-01-01
2020,1,BACCHUS IMPORTERS LTD,121134,CHARLES DE FERE RES BDB - 750ML,WINE,0.0,0.0,3.0,3.0,0.0,3.0,2020-01-01
2020,1,BUCK DISTRIBUTING COMPANY INC,12121,STONE PALE RIPPER - 1/2K,KEGS,0.0,0.0,1.0,1.0,0.0,1.0,2020-01-01
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,121266,CYT MARQUES CASA CONCHA MER - 750ML,WINE,0.0,0.0,2.0,2.0,0.0,2.0,2020-01-01
2020,1,LEGENDS LTD,12127,FOUNDERS IMPERIAL STOUT - 6/4 12.OZ NR,BEER,0.0,0.0,6.0,6.0,0.0,6.0,2020-01-01
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",121347,CAPARZO BRUN-MONT - 750ML,WINE,2.22,0.0,0.0,2.22,0.0,2.22,2020-01-01
2020,1,LUXCO SPIRITED BRANDS,12135,EZRA BROOKS BOURBON CREAM - 750ML,LIQUOR,0.56,0.0,0.0,0.56,0.0,0.56,2020-01-01
2020,1,LUXCO SPIRITED BRANDS,12136,EZRA BROOKS RYE - 750ML,LIQUOR,5.05,0.0,0.0,5.05,0.0,5.05,2020-01-01
2020,1,THE WINE GROUP,12138,AVA GRACE CHARD - 750ML,WINE,1.87,1.92,20.0,21.87,0.0877914951989026,23.79,2020-01-01
2020,1,THE WINE GROUP,12139,AVA GRACE RED BLEND - 750ML,WINE,0.0,0.0,11.0,11.0,0.0,11.0,2020-01-01
2020,1,UNITED STATES DISTILLED PRODUCTS,12141,CHAMPS DE PROVENCE ROSE - 750ML,WINE,3.05,2.0,0.0,3.05,0.6557377049180328,5.05,2020-01-01
2020,1,SUTTER HOME WINERY INC,12142,SUTTER HOME PINK MOSCATO - 187ML,WINE,9.01,10.0,32.0,41.01,0.243842965130456,51.01,2020-01-01
2020,1,SUTTER HOME WINERY INC,12143,SUTTER HOME SANGRIA - 1.5L,WINE,0.51,0.0,9.0,9.51,0.0,9.51,2020-01-01
